cgpa,internships,intern_quality,certifications,skill_level,projects_score,course,tier,placement_rate,avg_salary,placement_cell,job_demand,job_activity,region_density,macro,pipeline,placed_3m,placed_6m,placed_12m,salary,risk
4.11,1,1,2,0,2,6,3,90,4.1,1,1,1,0.6803086690488949,2,0,0,0,1,6.8999999999999995,high
7.24,4,0,0,0,2,9,1,68,20.2,2,2,1,0.6425941774389241,3,2,1,1,1,24.8,low
6.6,1,0,1,2,1,5,2,94,6.6,0,1,2,0.3553677981855706,2,0,1,1,1,10.0,medium
5.72,1,0,2,2,0,3,2,54,5.0,0,2,3,0.8022676665514225,2,0,0,1,1,6.9,low
3.76,0,0,2,1,0,13,3,35,2.7,2,1,1,0.9671244741518441,3,3,0,0,1,3.3,high
3.57,0,0,1,0,2,12,3,65,3.4,1,1,3,0.8769981929536346,4,1,0,0,1,1.1,medium
9.36,0,0,3,1,1,1,3,46,5.1,3,2,3,0.49172988802345163,3,1,0,1,1,5.0,low
5.24,0,0,4,2,0,7,3,47,3.8,1,3,3,0.7917777226847991,2,3,1,1,1,4.7,low
5.37,0,0,5,1,2,9,3,86,6.7,3,1,3,0.3783917477796318,1,0,1,1,1,8.049999999999999,low
7.76,0,0,2,0,1,12,3,77,4.9,1,1,1,0.22145350454730664,2,1,0,1,1,5.5,high
7.55,0,0,1,1,2,8,2,60,6.1,0,2,3,0.13102784229206244,1,0,1,1,1,7.9,low
6.96,3,0,3,1,0,12,3,74,3.0,2,2,2,0.8699200155629576,2,2,1,1,1,1.7,low
6.49,2,0,0,0,1,8,2,47,5.6,2,2,1,0.13085521093514335,3,3,1,1,1,7.4,low
7.45,0,0,2,0,2,10,2,83,3.2,0,2,1,0.9044922722706537,2,2,1,1,1,4.6,low
8.22,0,0,2,0,2,6,2,25,4.1,2,2,2,0.6313650499981203,1,0,1,1,1,8.3,low
5.18,1,2,0,2,2,3,2,35,4.5,2,1,2,0.5912706633073836,2,0,0,1,1,2.7,medium
6.52,0,0,2,1,0,13,2,64,5.9,2,2,1,0.28953151905650093,2,2,0,1,1,6.5,low
7.72,0,0,0,1,0,4,3,69,7.0,0,3,3,0.31866432472114903,1,3,0,1,1,4.4,medium
3.6,3,0,1,1,2,6,2,35,9.0,1,2,1,0.8593484961415007,1,1,1,1,1,10.0,low
5.97,1,3,3,0,1,8,3,40,6.1,3,3,2,0.36723816047591606,3,1,0,1,1,4.5,medium
4.1,2,0,2,1,3,3,1,90,17.1,3,1,2,0.8152273924135788,1,0,0,0,1,19.8,low
5.25,0,0,3,0,2,5,2,56,5.3,3,3,1,0.20303181812786958,3,2,1,1,1,8.8,low
8.14,1,2,0,0,1,5,3,95,4.5,3,1,2,0.8126310523862831,3,1,1,1,1,6.0,low
7.38,1,0,3,0,1,2,3,86,6.0,2,1,2,0.7015163407586771,1,3,1,1,1,6.3,medium
3.62,1,0,2,1,2,6,2,62,6.1,0,1,1,0.12599892445069535,3,1,1,1,1,3.6,medium
6.86,1,3,0,1,2,11,2,85,9.4,3,1,2,0.14604183385145447,3,3,0,1,1,11.5,low
7.88,0,0,2,0,2,12,2,40,7.6,2,1,1,0.6405415574765168,1,1,1,1,1,4.1,high
7.81,2,0,0,1,1,7,3,85,4.8,1,2,2,0.406898142952167,1,2,1,1,1,3.9,low
6.43,3,2,0,2,0,4,2,79,17.1,1,2,3,0.2788416226635446,1,2,1,1,1,23.0,low
6.58,1,3,0,2,0,11,3,45,4.6,1,2,2,0.5846852373319708,1,0,0,1,1,4.2,low
6.93,2,3,2,0,1,14,3,46,6.4,3,2,2,0.27098723530903784,3,0,1,1,1,8.049999999999999,low
7.68,1,2,1,1,0,13,3,91,4.9,1,1,3,0.8639039005116388,2,1,1,1,1,4.3,low
7.6,0,0,3,0,2,2,3,29,4.9,1,3,1,0.33719371061406356,3,1,0,0,1,4.1,high
7.65,0,0,0,1,3,8,2,53,12.7,2,2,1,0.1533327852602529,2,4,1,1,1,13.9,medium
7.64,1,0,0,1,2,14,2,80,5.3,0,2,2,0.5518707529183651,3,0,0,0,1,9.8,medium
6.02,0,0,2,0,0,12,2,29,6.3,2,1,1,0.9322611812470163,1,1,1,1,1,4.2,medium
3.67,0,0,1,1,1,12,3,48,3.0,0,1,2,0.439358181645799,2,3,1,1,1,3.9,high
3.74,1,0,0,2,0,1,3,92,8.0,2,1,1,0.8378922724108834,3,0,0,1,1,9.2,medium
8.27,0,0,2,2,0,12,3,45,2.4,1,2,1,0.18008635284526808,1,2,1,1,1,2.0,medium
5.29,2,3,4,1,1,4,3,78,7.0,3,2,1,0.4913203419799371,1,1,1,1,1,6.8,low
9.07,0,0,3,1,0,2,3,76,5.2,0,1,3,0.18697321603059014,2,0,1,1,1,7.0,low
5.2,0,0,0,1,0,8,2,50,8.4,0,2,1,0.2677663372496087,4,2,0,0,1,2.9,high
7.8,1,0,1,1,0,1,3,34,3.6,0,1,1,0.5560812344569225,1,0,0,0,1,4.8,medium
4.17,2,1,1,1,1,1,3,76,6.4,1,2,1,0.37507870003985166,3,2,1,1,1,9.1,low
6.86,0,0,0,0,1,2,3,93,4.8,0,3,2,0.3609515651001416,4,4,0,1,1,5.0,low
5.23,1,2,4,0,3,14,2,30,4.4,1,3,1,0.37805586490515775,4,0,0,1,1,3.2,low
6.18,0,0,1,2,1,11,1,92,10.9,0,1,3,0.4180307555509857,3,0,1,1,1,15.9,low
4.94,1,2,2,0,0,8,1,65,23.0,0,1,2,0.5306592492108834,2,0,0,1,1,24.6,medium
3.77,2,2,1,0,2,5,2,31,10.5,3,2,2,0.5188061199150411,3,0,0,0,1,9.4,medium
8.8,0,0,2,0,2,6,2,34,5.2,1,1,1,0.7499612975224949,1,0,0,1,1,3.3,medium
4.97,0,0,2,2,1,3,3,51,4.4,3,1,2,0.4800848133277583,3,2,0,0,1,3.9,low
4.46,4,1,5,1,0,5,3,71,5.0,0,3,1,0.6620923841636583,3,0,0,1,1,4.8,medium
7.26,0,0,4,0,0,14,3,44,4.7,1,3,2,0.5919120458485815,3,2,0,0,0,2.3,medium
6.13,0,0,0,0,2,5,3,31,4.3,2,2,1,0.9425229006160166,1,0,1,1,1,4.8,medium
4.51,0,0,1,0,2,14,3,59,6.6,2,2,1,0.3962863134596536,4,3,0,0,1,3.5,medium
6.82,0,0,2,0,1,11,1,79,8.1,3,2,2,0.6184650054916601,1,4,0,1,1,10.9,low
4.52,2,0,2,1,1,3,2,28,7.9,2,1,1,0.8295901132060644,3,1,1,1,1,7.7,low
8.33,0,0,0,2,2,12,3,52,2.1,0,1,3,0.45934815400315154,2,1,0,1,1,1.1,low
6.02,0,0,4,1,3,11,3,82,5.7,1,2,2,0.8142507114499454,2,3,0,0,1,5.6,medium
6.09,0,0,0,0,0,11,3,36,5.9,1,1,3,0.3561277885524041,1,2,0,0,0,3.0,high
7.6,0,0,1,0,1,6,1,69,7.6,1,1,1,0.9705855165288616,1,1,1,1,1,5.2,medium
5.7,0,0,2,0,1,9,3,79,7.0,2,1,1,0.632571437542781,3,3,1,1,1,5.6,high
6.31,1,0,1,1,1,3,2,64,6.4,3,2,2,0.18521341393302476,4,1,0,1,1,9.5,low
5.41,2,3,2,1,0,2,3,36,5.9,0,2,1,0.47168858917219136,1,1,1,1,1,2.0,low
7.76,3,0,1,0,3,2,1,46,15.7,1,3,2,0.353246748795093,1,0,0,0,1,17.0,low
6.31,1,0,3,1,1,14,2,97,11.0,0,3,1,0.5934937300305746,1,2,0,0,1,12.0,low
9.61,2,0,2,2,0,0,2,51,16.2,1,2,3,0.8809877983255854,1,2,1,1,1,19.2,low
8.1,1,0,1,0,0,13,3,88,5.0,0,2,1,0.6706208388788328,3,2,0,1,1,5.8,medium
5.71,0,0,1,1,2,6,1,91,11.1,0,1,1,0.23824471448071388,1,2,1,1,1,11.4,medium
7.65,2,2,0,1,0,2,2,57,5.8,0,1,1,0.7946031789783435,1,0,0,0,1,4.1,medium
4.74,0,0,0,0,2,13,3,30,3.2,1,1,3,0.29422524181447385,3,2,0,0,0,3.6,high
5.05,1,2,5,1,2,4,2,33,8.8,1,3,1,0.12755317733689742,3,2,1,1,1,16.1,low
5.36,0,0,0,1,0,6,3,72,3.1,0,3,1,0.9844989114699847,3,1,1,1,1,3.9,medium
6.83,1,4,0,1,0,1,2,35,11.8,2,2,3,0.9771568289374478,1,0,0,1,1,16.099999999999998,low
5.36,2,3,0,1,0,12,2,51,5.7,0,2,1,0.30689932068302356,3,0,1,1,1,4.2,medium
7.2,1,0,0,1,2,14,3,31,6.9,3,3,3,0.7202540070340829,2,0,0,1,1,4.1,medium
6.88,2,0,0,2,0,13,3,31,2.0,1,1,1,0.7531467630447509,1,0,1,1,1,1.3,low
6.05,1,0,0,2,3,3,1,36,14.6,1,1,2,0.47056703862354854,1,1,0,1,1,11.9,medium
3.72,4,0,0,2,0,2,3,27,3.8,0,2,1,0.25475280967983305,1,1,1,1,1,5.1,high
6.41,0,0,1,0,0,10,3,57,3.3,3,1,2,0.6140614803139869,3,0,1,1,1,1.1,low
7.21,0,0,1,0,1,0,3,89,6.9,0,3,1,0.7807470070889794,3,2,1,1,1,8.7,low
4.09,0,0,0,0,1,13,3,36,2.7,0,1,1,0.1335448988337081,2,2,0,0,1,2.3,high
6.99,0,0,0,1,3,11,1,61,7.3,3,1,1,0.860945236335454,2,2,1,1,1,7.2,medium
6.71,0,0,1,1,0,0,1,89,18.9,2,2,1,0.9561342737985911,2,1,1,1,1,20.3,medium
6.78,0,0,3,0,0,13,2,98,9.0,0,1,1,0.3602458852746342,2,0,0,1,1,9.0,medium
9.31,1,4,0,2,0,3,2,43,7.5,0,1,3,0.9170302047549933,2,3,0,1,1,9.8,low
4.09,0,0,2,0,1,9,2,83,11.5,2,1,3,0.6118835703448223,2,2,0,1,1,13.799999999999999,low
3.66,4,0,4,0,2,9,1,36,9.8,0,1,1,0.8528316235034533,3,1,0,1,1,6.5,medium
7.49,0,0,1,0,2,11,2,79,9.4,1,3,1,0.4313688925414638,1,3,1,1,1,10.8,low
9.99,1,0,2,2,3,11,1,57,14.2,1,3,1,0.8324100467344805,3,3,1,1,1,18.4,low
6.71,0,0,0,1,1,11,3,88,5.1,3,3,3,0.247534165053479,4,3,0,1,1,4.6,low
6.65,0,0,0,1,1,10,3,78,4.7,1,1,2,0.896488961475292,1,1,1,1,1,3.1,low
6.83,0,0,0,0,3,2,3,27,3.5,1,1,1,0.9306827947939404,1,1,1,1,1,5.4,high
6.27,0,0,1,0,2,1,1,61,16.7,2,2,3,0.47984268719768164,2,1,1,1,1,19.5,low
7.44,1,0,2,2,1,9,2,39,9.1,0,1,3,0.47899900801208095,3,1,1,1,1,6.9,medium
6.01,0,0,0,0,0,11,3,46,2.6,3,2,1,0.3202481351820728,1,1,0,0,0,1.1,high
6.47,1,1,0,0,3,12,3,58,4.0,2,1,2,0.2011853465584168,2,0,0,0,0,5.6,high
6.14,2,0,1,1,1,2,3,70,3.5,3,2,1,0.11603511783531514,2,0,1,1,1,3.5,medium
5.14,1,1,1,1,0,5,2,96,10.5,1,3,2,0.9056769578422755,1,0,0,0,0,12.649999999999999,high
3.68,0,0,0,1,3,13,2,31,3.7,1,1,1,0.8648096667715144,4,0,0,1,1,6.5,high
4.61,0,0,5,1,0,7,1,78,18.5,0,2,3,0.12892134002588038,2,0,1,1,1,25.299999999999997,low
6.03,1,1,1,1,2,12,2,77,4.8,0,1,1,0.3478636618796314,3,2,0,1,1,3.9,medium
5.33,0,0,0,1,2,1,3,48,3.1,1,1,1,0.3035442451111925,2,1,1,1,1,4.2,low
5.5,1,1,2,2,0,13,1,95,9.7,3,1,3,0.35971366048460174,3,0,0,0,1,13.1,low
4.43,0,0,0,1,3,11,2,75,9.5,0,1,1,0.9835264267265462,1,2,0,0,0,9.1,high
6.83,0,0,2,1,2,11,3,72,3.0,2,2,2,0.3136225574800988,1,2,1,1,1,1.5,high
5.37,1,1,1,1,0,7,3,73,3.9,1,2,2,0.7970728082611666,2,0,1,1,1,2.2,low
4.43,1,0,2,0,0,3,1,73,17.0,1,1,3,0.5944457643777443,2,3,1,1,1,20.5,low
6.18,0,0,4,0,0,5,3,80,3.0,2,3,2,0.24901781324953304,2,0,0,0,1,4.3,medium
7.56,1,0,3,0,0,9,3,43,2.6,1,2,2,0.8177406736767022,1,4,1,1,1,3.5,medium
5.15,1,1,0,0,2,3,1,78,16.7,0,2,2,0.41481490069410176,3,0,1,1,1,17.4,low
4.6,0,0,1,0,2,8,2,40,9.3,1,3,2,0.5668122421729903,1,0,1,1,1,11.7,medium
7.18,0,0,3,1,2,5,3,86,3.0,2,1,2,0.4318634600848431,1,2,0,1,1,4.3,low
9.82,0,0,0,0,1,10,3,63,4.4,1,1,1,0.6307012189112444,3,2,0,0,0,5.75,high
6.11,0,0,4,0,2,9,2,35,6.8,1,1,3,0.4887697897501051,2,0,1,1,1,7.1,low
6.67,0,0,3,1,0,10,3,73,3.3,3,1,3,0.9248094553154458,2,0,1,1,1,5.6,low
7.12,1,0,0,0,2,1,3,71,7.3,3,1,1,0.15208402291363,1,0,0,1,1,4.9,high
5.24,1,2,3,1,2,4,3,67,8.4,1,3,1,0.15790659151210737,1,2,0,0,1,10.6,low
6.07,0,0,1,1,2,8,3,51,4.0,1,1,1,0.14818773328769172,1,3,1,1,1,7.5,high
5.64,0,0,2,2,1,14,3,65,6.5,2,1,1,0.9010605242122633,2,1,0,0,0,3.4,medium
8.67,0,0,1,0,3,14,3,43,3.2,0,1,3,0.8679013834934884,4,3,0,0,1,1.6500000000000001,medium
7.7,0,0,5,1,1,10,2,97,6.1,1,1,2,0.432542228451569,2,2,0,1,1,4.1,medium
7.43,0,0,1,1,0,9,3,41,5.4,0,2,1,0.3094622084503543,3,1,1,1,1,2.0,high
6.12,2,4,1,1,1,0,2,91,9.6,0,3,2,0.32077237991107477,3,1,0,1,1,14.1,low
5.84,0,0,5,1,0,12,2,32,3.6,1,1,1,0.43006919899834606,3,1,0,1,1,4.6,high
3.87,0,0,0,1,2,9,3,69,6.7,0,1,3,0.8886032783596512,3,3,1,1,1,6.3,medium
6.25,1,0,2,1,0,3,3,87,4.0,1,1,3,0.2009570886671883,1,1,0,0,1,2.7,high
9.51,1,0,4,0,1,7,3,77,4.8,3,2,1,0.5368976346567443,2,4,1,1,1,8.049999999999999,low
6.83,1,3,1,0,0,9,3,86,4.8,2,1,2,0.5512477827750851,3,1,1,1,1,2.3,low
5.44,0,0,3,1,2,5,1,87,17.9,3,2,1,0.7389089616579867,4,0,1,1,1,16.0,low
9.6,0,0,2,1,1,7,3,90,5.8,0,2,1,0.8383185464852401,4,0,0,1,1,3.8,medium
6.63,1,0,0,0,3,10,2,37,7.0,1,2,2,0.6150943173368035,3,3,0,0,1,7.8,medium
3.67,0,0,0,1,1,2,2,87,9.9,0,3,2,0.49009099309353277,2,3,1,1,1,13.799999999999999,low
5.92,0,0,2,2,0,3,3,98,5.9,0,1,2,0.23406232239707622,2,0,0,1,1,6.8999999999999995,low
9.27,0,0,2,0,2,1,2,71,11.7,2,1,1,0.4212821414118375,3,1,1,1,1,11.6,medium
8.08,0,0,2,0,0,4,2,93,16.4,1,3,3,0.7514272210691498,1,0,1,1,1,13.0,medium
7.7,0,0,0,1,2,2,3,70,4.1,1,2,1,0.8570773777674542,2,3,1,1,1,1.6500000000000001,low
7.59,1,0,1,0,2,11,2,89,3.5,0,3,2,0.5585733115298307,2,0,0,0,1,1.6500000000000001,low
7.84,1,2,2,0,1,13,2,71,3.3,2,1,2,0.2203343125311702,1,0,0,0,0,1.6500000000000001,high
4.45,1,4,1,1,2,8,2,38,11.3,2,2,2,0.5662125223220021,1,1,1,1,1,14.1,low
5.4,0,0,1,1,2,0,2,46,9.2,2,2,1,0.8474508882755024,1,4,0,0,1,8.4,low
7.59,0,0,4,1,3,8,2,31,5.4,0,1,2,0.8408937265858202,3,0,0,0,1,3.7,medium
7.78,2,0,1,2,3,3,3,41,4.4,1,1,2,0.4365578550999234,2,2,1,1,1,5.5,medium
5.3,1,2,3,1,0,7,3,55,4.2,3,3,3,0.562681855652173,2,3,1,1,1,6.9,low
3.82,1,2,5,1,2,12,3,26,3.3,1,2,2,0.16779164199281618,2,2,1,1,1,5.0,high
6.62,0,0,1,0,1,3,3,61,5.6,0,1,1,0.65014914248044,2,1,1,1,1,4.4,medium
7.34,2,2,3,1,1,4,3,52,5.7,1,3,1,0.871792148733445,2,0,0,1,1,4.2,low
4.36,4,3,1,1,2,7,2,41,4.9,3,1,2,0.5125445289359535,2,1,1,1,1,2.6,low
7.08,3,0,5,2,2,6,1,98,12.8,1,2,2,0.7418164070046921,2,0,0,0,1,14.3,low
9.15,0,0,5,0,2,13,2,54,4.0,0,1,1,0.8742954165110949,4,3,0,0,1,2.3,low
4.54,4,1,2,1,2,11,2,52,6.6,2,2,1,0.5635342554193471,1,1,1,1,1,10.6,low
4.87,4,0,0,2,2,5,2,46,4.9,3,3,1,0.28786158887843594,2,2,1,1,1,9.5,low
6.21,2,0,2,1,1,6,1,91,9.5,1,2,2,0.9947602601000097,4,4,0,0,1,10.1,low
3.67,0,0,2,0,2,14,2,28,8.6,3,1,3,0.10471114641196255,2,0,0,0,0,9.0,high
7.73,0,0,0,1,0,4,3,70,5.5,1,3,2,0.4765744285922492,3,3,0,1,1,8.3,low
4.72,0,0,0,0,0,1,2,60,5.4,3,1,3,0.31114640116071235,3,1,1,1,1,3.4,high
4.74,0,0,4,1,0,0,2,35,8.9,3,2,2,0.4318661884096302,4,1,1,1,1,9.5,medium
7.02,0,0,1,0,0,1,2,77,11.0,0,1,1,0.7670651831191748,2,3,0,1,1,11.2,medium
6.79,0,0,2,0,0,11,2,53,9.2,2,2,1,0.6564720211978344,2,4,0,1,1,11.5,low
8.98,1,0,3,1,1,10,2,64,6.7,1,1,1,0.698352959088343,1,0,0,1,1,9.0,medium
5.74,0,0,0,1,0,8,1,67,18.5,2,2,2,0.8369772927998474,2,1,1,1,1,21.0,medium
5.13,0,0,3,2,1,1,1,39,20.8,1,2,2,0.598561318908442,3,2,1,1,1,26.5,low
5.72,0,0,0,0,0,1,3,55,3.5,0,2,2,0.39933961728177847,2,2,0,1,1,5.3,medium
7.28,0,0,0,0,1,2,2,45,7.1,2,1,2,0.47738635574756494,1,1,0,0,1,5.0,medium
9.55,0,0,5,1,1,6,1,66,10.1,1,2,2,0.5359355220198362,2,4,0,0,1,13.2,low
7.35,0,0,1,1,1,0,2,45,16.2,3,3,3,0.5524237811539199,1,2,0,1,1,18.4,low
7.3,3,1,5,0,0,12,1,30,12.4,1,2,2,0.2106435013294376,3,1,1,1,1,16.099999999999998,low
9.41,2,0,2,0,3,0,3,62,8.1,0,2,3,0.34809265041051063,4,1,1,1,1,9.5,low
7.39,0,0,0,1,0,12,2,97,7.0,3,1,2,0.8739168749716818,2,2,0,1,1,8.4,low
7.63,0,0,3,1,1,7,2,46,8.3,0,1,1,0.7746133988777469,2,0,1,1,1,10.6,medium
8.82,3,1,2,0,2,4,3,30,5.8,1,2,2,0.7004052031613526,4,1,0,1,1,4.3,medium
8.78,2,0,2,1,1,7,2,51,9.3,0,3,3,0.15741958869853778,1,3,0,1,1,10.5,medium
5.99,0,0,0,2,3,13,2,77,9.1,0,1,3,0.5484093907826273,1,0,1,1,1,11.5,low
6.78,0,0,0,1,3,5,2,76,10.6,0,2,1,0.8874885500865994,1,2,0,1,1,9.7,low
5.14,3,1,0,0,0,2,2,56,4.5,2,2,2,0.1088015111940417,1,2,0,1,1,10.3,low
6.33,0,0,3,1,1,0,2,97,14.6,2,3,1,0.47425358191759437,3,4,1,1,1,13.9,low
5.63,0,0,4,0,0,6,2,78,7.4,0,2,1,0.6506426738176658,3,1,1,1,1,4.7,high
7.72,2,0,3,0,2,14,1,48,21.6,2,2,3,0.44922517513628224,1,0,0,1,1,26.7,low
6.23,0,0,4,1,0,4,2,68,17.0,2,3,2,0.14418315209164806,3,1,1,1,1,17.0,medium
4.87,0,0,2,2,0,1,3,60,6.3,2,3,2,0.6444843233252302,3,1,0,1,1,6.6,low
4.12,0,0,3,0,2,2,3,95,5.3,2,1,1,0.9957782893588017,1,2,0,1,1,5.0,medium
4.36,0,0,0,1,2,6,3,89,3.4,3,2,1,0.46259713291322824,3,3,0,1,1,4.8,high
3.8,2,4,0,1,0,5,3,85,4.3,0,1,3,0.1459678990874328,4,0,0,0,1,5.3,low
8.63,0,0,0,2,1,12,2,97,5.1,0,1,1,0.4161362617033033,3,0,1,1,1,9.2,low
6.75,2,0,3,1,2,0,1,66,13.0,2,3,3,0.9712826465861063,2,0,1,1,1,15.8,low
4.52,0,0,0,0,0,10,1,55,9.9,0,1,2,0.24557460047992294,4,0,1,1,1,10.0,medium
6.63,1,0,1,0,0,2,3,76,7.0,2,2,1,0.728313131906161,2,1,1,1,1,6.2,high
4.18,0,0,1,1,2,9,2,29,4.6,3,2,3,0.8698888691297991,3,1,0,1,1,6.9,low
4.75,3,2,0,0,2,3,3,71,3.7,2,1,2,0.6647261357891922,1,1,0,1,1,3.7,low
6.24,0,0,0,0,0,0,3,85,5.9,0,2,1,0.5178744840139503,3,2,0,1,1,8.4,medium
5.36,0,0,4,1,1,9,2,60,9.1,3,1,2,0.2734035764104206,1,2,1,1,1,9.9,medium
6.54,0,0,1,0,3,10,2,66,7.1,3,1,2,0.5342190289011958,1,0,1,1,1,2.0,high
6.06,0,0,3,0,3,1,2,91,12.9,2,1,3,0.4613404262154922,2,2,1,1,1,16.099999999999998,low
5.78,2,0,1,1,0,14,3,90,7.0,1,3,2,0.9674972719701567,2,1,0,0,1,8.049999999999999,low
4.32,3,0,1,0,1,12,3,27,3.0,1,1,2,0.4402492302811505,2,2,0,0,0,4.9,high
5.94,2,0,0,1,1,12,3,46,4.9,2,2,1,0.43359526812833715,2,0,0,0,1,2.4,medium
6.9,4,1,2,1,1,7,2,78,12.0,3,2,1,0.860194870504458,1,0,1,1,1,13.799999999999999,low
4.07,0,0,0,0,2,5,3,50,2.8,0,3,3,0.40855589162433437,2,0,0,0,1,1.1,high
4.81,2,0,1,1,0,3,3,32,4.5,1,1,1,0.56690896556679,4,3,0,0,0,5.5,high
5.29,0,0,0,0,0,9,2,68,8.9,1,1,2,0.17227692681290468,1,3,1,1,1,8.6,medium
6.47,3,2,1,1,3,3,3,50,5.9,1,1,2,0.15654119227361585,1,3,1,1,1,6.8999999999999995,low
4.26,0,0,0,1,2,14,3,64,3.6,3,2,1,0.25920170424147565,2,2,0,0,0,1.6500000000000001,high
6.31,2,0,2,1,3,5,2,65,4.7,1,3,2,0.7276591367494674,3,4,0,1,1,3.7,medium
6.32,2,4,4,2,2,2,2,45,10.4,2,3,1,0.671297494424615,1,0,0,1,1,7.0,medium
3.85,3,2,2,1,2,2,1,56,17.9,2,3,1,0.1435658832148442,3,0,1,1,1,20.0,low
9.27,1,3,0,1,0,5,3,77,3.4,1,2,3,0.9842308250193859,1,1,1,1,1,5.4,low
4.59,1,0,2,0,1,5,2,57,5.9,0,3,1,0.144592653714873,2,0,0,1,1,8.1,medium
7.77,0,0,2,0,0,3,2,46,7.4,2,1,3,0.22805663831350145,2,2,0,1,1,8.0,medium
4.99,0,0,4,1,0,3,3,64,4.5,1,1,3,0.6093688052426144,2,0,0,1,1,1.5,high
6.27,0,0,4,2,0,6,3,33,3.4,0,1,1,0.6421889653181138,3,0,1,1,1,1.1,medium
7.75,0,0,2,0,1,1,1,37,15.3,2,3,1,0.5542331193924154,2,0,1,1,1,23.4,low
6.06,0,0,2,1,0,14,2,47,6.6,2,3,1,0.8005732911183069,1,1,0,0,1,8.6,medium
6.3,0,0,4,1,3,2,2,37,10.4,1,3,2,0.6012941399556242,2,1,0,1,1,11.9,low
4.32,2,4,3,2,2,1,1,82,22.3,1,3,1,0.7054158594028619,3,2,1,1,1,26.5,low
7.07,0,0,1,0,1,0,2,45,13.7,2,3,1,0.8452493107025817,2,0,1,1,1,13.4,medium
5.98,0,0,2,1,3,5,3,50,5.2,3,2,2,0.3909780578197437,1,2,1,1,1,4.8,medium
5.04,0,0,1,0,0,6,3,53,2.2,3,1,1,0.887566680989631,2,0,0,0,1,4.4,high
7.57,0,0,1,2,2,2,1,34,19.1,0,1,1,0.3530495415501509,1,3,1,1,1,20.2,medium
9.08,0,0,4,1,1,13,3,97,3.0,3,1,1,0.37188778145350776,2,2,1,1,1,1.6,low
5.48,1,1,3,1,3,12,2,45,7.2,1,1,2,0.3869442071910554,3,3,1,1,1,9.2,low
4.28,1,2,0,1,2,0,2,83,13.2,3,2,1,0.4620911854137635,1,1,0,1,1,18.9,low
8.99,1,2,1,0,3,10,3,59,2.0,0,1,1,0.4692760223059059,1,0,0,1,1,2.5,medium
6.79,2,0,0,0,0,2,3,63,5.2,2,2,2,0.23135953689314032,3,0,0,0,1,4.2,medium
6.38,3,3,1,0,3,2,2,93,9.4,1,2,1,0.4771669085426332,2,1,1,1,1,11.7,low
4.38,0,0,5,0,2,3,2,25,6.0,0,1,2,0.5950176367207526,1,0,1,1,1,2.2,medium
4.46,0,0,2,2,1,3,1,83,13.5,0,1,2,0.819532484519359,2,3,1,1,1,16.2,low
6.88,0,0,0,1,1,0,2,51,13.3,0,2,1,0.797381126930482,2,2,1,1,1,16.1,low
5.02,1,3,0,0,1,1,2,73,13.0,2,2,1,0.788176436833941,3,0,0,1,1,11.8,medium
9.84,0,0,1,1,2,14,2,31,9.7,0,1,2,0.48846726573903354,2,2,1,1,1,13.2,low
4.9,1,0,0,0,0,12,3,36,2.7,2,1,1,0.43349135514700887,3,2,0,1,1,1.1,medium
3.54,1,1,1,0,3,6,2,93,6.7,0,2,1,0.3417087749231752,2,2,1,1,1,4.1,medium
3.93,4,3,1,0,0,0,3,91,6.5,0,3,3,0.9931595007146408,4,0,1,1,1,5.7,medium
6.18,0,0,0,1,1,10,2,92,4.7,3,2,3,0.30375620067846437,4,0,0,1,1,9.6,low
6.4,2,2,0,0,1,0,2,25,14.2,2,3,1,0.7501774372493062,3,2,1,1,1,14.1,medium
5.56,0,0,1,2,2,10,2,85,8.9,2,1,2,0.6139495478753172,1,4,1,1,1,9.3,low
6.67,1,3,0,1,0,10,2,30,7.7,0,1,1,0.7205887738149631,1,1,1,1,1,8.4,medium
3.73,1,2,2,1,2,2,2,80,8.4,0,1,2,0.8690521257691501,2,3,1,1,1,10.2,low
3.52,0,0,4,1,2,12,3,45,2.5,2,1,2,0.20215144473629884,3,1,1,1,1,1.6,medium
7.61,2,1,0,1,2,13,3,60,4.2,2,1,2,0.6125222585303897,2,0,1,1,1,2.8,low
5.35,0,0,2,1,3,5,3,35,5.4,2,1,1,0.40142137634889796,2,4,1,1,1,6.8999999999999995,low
7.65,0,0,0,2,2,1,3,48,6.4,3,2,3,0.5268387277923502,3,0,0,0,0,6.3,medium
8.41,0,0,1,0,0,1,2,32,13.1,0,2,1,0.36993342951125563,2,4,0,0,0,11.8,high
9.52,0,0,2,2,1,5,2,70,4.1,2,2,3,0.8479618786701645,3,2,1,1,1,5.2,low
8.37,1,1,3,1,1,13,2,81,9.4,2,1,1,0.4248992023823909,4,0,1,1,1,11.5,medium
3.96,1,0,3,2,0,13,3,76,5.4,3,1,3,0.9565835719629303,3,0,0,1,1,4.8,low
6.69,0,0,0,1,2,7,2,74,8.4,0,2,1,0.24994041283915536,2,1,0,1,1,9.9,medium
6.63,1,0,4,1,0,12,2,49,3.2,0,1,1,0.4599500200904463,2,1,0,1,1,1.8,high
7.07,3,0,4,0,0,9,2,52,9.4,2,1,1,0.18979332333008953,2,1,1,1,1,12.1,low
6.36,0,0,0,0,1,1,1,44,26.9,2,2,1,0.8378608214889536,1,0,0,0,1,21.5,high
